,time,Vehicles,ID
1248,1,18,20151223011
1249,2,21,20151223021
1250,3,18,20151223031
1251,4,15,20151223041
1252,5,10,20151223051
1253,6,11,20151223061
1254,7,12,20151223071
1255,8,13,20151223081
1256,9,19,20151223091
1257,10,26,20151223101
1258,11,37,20151223111
1259,12,35,20151223121
1260,13,27,20151223131
1261,14,31,20151223141
1262,15,29,20151223151
1263,16,25,20151223161
1264,17,22,20151223171
1265,18,23,20151223181
1266,19,24,20151223191
1267,20,24,20151223201
1268,21,24,20151223211
1269,22,27,20151223221
1270,23,23,20151223231
1271,0,17,20151224001
1272,1,15,20151224011
1273,2,19,20151224021
1274,3,16,20151224031
1275,4,11,20151224041
1276,5,10,20151224051
1277,6,15,20151224061
1278,7,15,20151224071
1279,8,14,20151224081
1280,9,15,20151224091
1281,10,22,20151224101
1282,11,30,20151224111
1283,12,31,20151224121
1284,13,24,20151224131
1285,14,27,20151224141
1286,15,24,20151224151
1287,16,21,20151224161
1288,17,20,20151224171
1289,18,22,20151224181
1290,19,22,20151224191
1291,20,22,20151224201
1292,21,18,20151224211
1293,22,21,20151224221
1294,23,23,20151224231
1295,0,13,20151225001
1296,1,13,20151225011
1297,2,12,20151225021
1298,3,9,20151225031
1299,4,10,20151225041
1300,5,8,20151225051
1301,6,10,20151225061
1302,7,8,20151225071
1303,8,10,20151225081
1304,9,13,20151225091
1305,10,17,20151225101
1306,11,17,20151225111
1307,12,14,20151225121
1308,13,15,20151225131
1309,14,15,20151225141
1310,15,16,20151225151
1311,16,13,20151225161
1312,17,13,20151225171
1313,18,15,20151225181
1314,19,19,20151225191
1315,20,21,20151225201
1316,21,16,20151225211
1317,22,14,20151225221
1318,23,16,20151225231
1319,0,16,20151226001
1320,1,15,20151226011
1321,2,12,20151226021
1322,3,8,20151226031
1323,4,10,20151226041
1324,5,9,20151226051
1325,6,8,20151226061
1326,7,7,20151226071
1327,8,10,20151226081
1328,9,13,20151226091
1329,10,15,20151226101
1330,11,19,20151226111
1331,12,15,20151226121
1332,13,14,20151226131
1333,14,18,20151226141
1334,15,17,20151226151
1335,16,14,20151226161
1336,17,17,20151226171
1337,18,19,20151226181
1338,19,19,20151226191
1339,20,19,20151226201
1340,21,17,20151226211
1341,22,18,20151226221
1342,23,15,20151226231
1343,0,15,20151227001
1344,1,15,20151227011
1345,2,15,20151227021
1346,3,12,20151227031
1347,4,9,20151227041
1348,5,9,20151227051
1349,6,9,20151227061
1350,7,11,20151227071
1351,8,9,20151227081
1352,9,12,20151227091
1353,10,17,20151227101
1354,11,16,20151227111
1355,12,20,20151227121
1356,13,16,20151227131
1357,14,14,20151227141
1358,15,13,20151227151
1359,16,17,20151227161
1360,17,18,20151227171
1361,18,19,20151227181
1362,19,20,20151227191
1363,20,20,20151227201
1364,21,20,20151227211
1365,22,17,20151227221
1366,23,20,20151227231
1367,0,14,20151228001
1368,1,13,20151228011
1369,2,9,20151228021
1370,3,8,20151228031
1371,4,10,20151228041
1372,5,8,20151228051
1373,6,11,20151228061
1374,7,10,20151228071
1375,8,15,20151228081
1376,9,15,20151228091
1377,10,21,20151228101
1378,11,26,20151228111
1379,12,28,20151228121
1380,13,32,20151228131
1381,14,36,20151228141
1382,15,33,20151228151
1383,16,30,20151228161
1384,17,24,20151228171
1385,18,30,20151228181
1386,19,29,20151228191
1387,20,28,20151228201
1388,21,26,20151228211
1389,22,24,20151228221
1390,23,24,20151228231
1391,0,19,20151229001
1392,1,19,20151229011
1393,2,16,20151229021
1394,3,11,20151229031
1395,4,13,20151229041
1396,5,12,20151229051
1397,6,11,20151229061
1398,7,13,20151229071
1399,8,16,20151229081
1400,9,19,20151229091
1401,10,28,20151229101
1402,11,35,20151229111
1403,12,33,20151229121
1404,13,27,20151229131
1405,14,29,20151229141
1406,15,30,20151229151
1407,16,32,20151229161
1408,17,27,20151229171
1409,18,24,20151229181
1410,19,29,20151229191
1411,20,24,20151229201
1412,21,23,20151229211
1413,22,26,20151229221
1414,23,22,20151229231
1415,0,19,20151230001
1416,1,17,20151230011
1417,2,18,20151230021
1418,3,14,20151230031
1419,4,12,20151230041
1420,5,10,20151230051
1421,6,13,20151230061
1422,7,13,20151230071
1423,8,16,20151230081
1424,9,18,20151230091
1425,10,22,20151230101
1426,11,50,20151230111
1427,12,34,20151230121
1428,13,31,20151230131
1429,14,34,20151230141
1430,15,31,20151230151
1431,16,29,20151230161
1432,17,30,20151230171
1433,18,28,20151230181
1434,19,31,20151230191
1435,20,29,20151230201
1436,21,31,20151230211
1437,22,28,20151230221
1438,23,25,20151230231
1439,0,20,20151231001
1440,1,18,20151231011
1441,2,14,20151231021
1442,3,13,20151231031
1443,4,14,20151231041
1444,5,7,20151231051
1445,6,13,20151231061
1446,7,13,20151231071
1447,8,13,20151231081
1448,9,17,20151231091
1449,10,22,20151231101
1450,11,25,20151231111
1451,12,25,20151231121
1452,13,23,20151231131
1453,14,18,20151231141
1454,15,24,20151231151
1455,16,19,20151231161
1456,17,20,20151231171
1457,18,15,20151231181
1458,19,21,20151231191
1459,20,18,20151231201
1460,21,17,20151231211
1461,22,14,20151231221
1462,23,15,20151231231
1463,0,13,20160101001
1464,1,13,20160101011
1465,2,11,20160101021
1466,3,6,20160101031
1467,4,8,20160101041
1468,5,6,20160101051
1469,6,7,20160101061
1470,7,8,20160101071
1471,8,9,20160101081
1472,9,8,20160101091
1473,10,11,20160101101
1474,11,10,20160101111
1475,12,13,20160101121
1476,13,12,20160101131
1477,14,11,20160101141
1478,15,17,20160101151
1479,16,20,20160101161
1480,17,15,20160101171
1481,18,15,20160101181
1482,19,18,20160101191
1483,20,17,20160101201
1484,21,18,20160101211
1485,22,17,20160101221
1486,23,18,20160101231
1487,0,15,20160102001
1488,1,15,20160102011
1489,2,11,20160102021
1490,3,10,20160102031
1491,4,8,20160102041
1492,5,9,20160102051
1493,6,9,20160102061
1494,7,11,20160102071
1495,8,9,20160102081
1496,9,13,20160102091
1497,10,20,20160102101
1498,11,21,20160102111
1499,12,21,20160102121
1500,13,18,20160102131
1501,14,15,20160102141
1502,15,16,20160102151
1503,16,17,20160102161
1504,17,17,20160102171
1505,18,18,20160102181
1506,19,16,20160102191
1507,20,21,20160102201
1508,21,20,20160102211
1509,22,18,20160102221
1510,23,21,20160102231
1511,0,19,20160103001
1512,1,13,20160103011
1513,2,11,20160103021
1514,3,11,20160103031
1515,4,8,20160103041
1516,5,7,20160103051
1517,6,10,20160103061
1518,7,9,20160103071
1519,8,9,20160103081
1520,9,12,20160103091
1521,10,25,20160103101
1522,11,22,20160103111
1523,12,21,20160103121
1524,13,18,20160103131
1525,14,20,20160103141
1526,15,20,20160103151
1527,16,17,20160103161
1528,17,20,20160103171
1529,18,17,20160103181
1530,19,28,20160103191
1531,20,24,20160103201
1532,21,22,20160103211
1533,22,22,20160103221
1534,23,20,20160103231
1535,0,19,20160104001
1536,1,19,20160104011
1537,2,12,20160104021
1538,3,17,20160104031
1539,4,13,20160104041
1540,5,14,20160104051
1541,6,14,20160104061
1542,7,18,20160104071
1543,8,19,20160104081
1544,9,28,20160104091
1545,10,35,20160104101
1546,11,39,20160104111
1547,12,37,20160104121
1548,13,28,20160104131
1549,14,36,20160104141
1550,15,36,20160104151
1551,16,33,20160104161
1552,17,31,20160104171
1553,18,34,20160104181
1554,19,41,20160104191
1555,20,38,20160104201
1556,21,34,20160104211
1557,22,29,20160104221
1558,23,29,20160104231
1559,0,28,20160105001
1560,1,21,20160105011
1561,2,16,20160105021
1562,3,16,20160105031
1563,4,14,20160105041
1564,5,13,20160105051
1565,6,13,20160105061
1566,7,13,20160105071
1567,8,20,20160105081
1568,9,18,20160105091
1569,10,27,20160105101
1570,11,31,20160105111
1571,12,32,20160105121
1572,13,26,20160105131
1573,14,29,20160105141
1574,15,29,20160105151
1575,16,29,20160105161
1576,17,26,20160105171
1577,18,28,20160105181
1578,19,40,20160105191
1579,20,36,20160105201
1580,21,33,20160105211
1581,22,34,20160105221
1582,23,30,20160105231
1583,0,29,20160106001
1584,1,25,20160106011
1585,2,23,20160106021
1586,3,19,20160106031
1587,4,16,20160106041
1588,5,16,20160106051
1589,6,15,20160106061
1590,7,15,20160106071
1591,8,19,20160106081
1592,9,31,20160106091
1593,10,37,20160106101
1594,11,40,20160106111
1595,12,34,20160106121
1596,13,31,20160106131
1597,14,29,20160106141
1598,15,34,20160106151
1599,16,30,20160106161
1600,17,33,20160106171
1601,18,33,20160106181
1602,19,35,20160106191
1603,20,31,20160106201
1604,21,32,20160106211
1605,22,32,20160106221
1606,23,28,20160106231
1607,0,25,20160107001
1608,1,22,20160107011
1609,2,21,20160107021
1610,3,16,20160107031
1611,4,15,20160107041
1612,5,15,20160107051
1613,6,18,20160107061
1614,7,18,20160107071
1615,8,20,20160107081
1616,9,20,20160107091
1617,10,26,20160107101
1618,11,29,20160107111
1619,12,30,20160107121
1620,13,23,20160107131
1621,14,27,20160107141
1622,15,31,20160107151
1623,16,30,20160107161
1624,17,27,20160107171
1625,18,27,20160107181
1626,19,32,20160107191
1627,20,29,20160107201
1628,21,28,20160107211
1629,22,29,20160107221
1630,23,23,20160107231
1631,0,25,20160108001
1632,1,25,20160108011
1633,2,15,20160108021
1634,3,15,20160108031
1635,4,11,20160108041
1636,5,13,20160108051
1637,6,12,20160108061
1638,7,15,20160108071
1639,8,14,20160108081
1640,9,38,20160108091
1641,10,47,20160108101
1642,11,45,20160108111
1643,12,42,20160108121
1644,13,34,20160108131
1645,14,37,20160108141
1646,15,35,20160108151
1647,16,33,20160108161
1648,17,32,20160108171
1649,18,27,20160108181
1650,19,29,20160108191
1651,20,30,20160108201
1652,21,29,20160108211
1653,22,30,20160108221
1654,23,30,20160108231
1655,0,22,20160109001
1656,1,19,20160109011
1657,2,17,20160109021
1658,3,18,20160109031
1659,4,13,20160109041
1660,5,10,20160109051
1661,6,11,20160109061
1662,7,12,20160109071
1663,8,14,20160109081
1664,9,16,20160109091
1665,10,25,20160109101
1666,11,20,20160109111
1667,12,20,20160109121
1668,13,21,20160109131
1669,14,17,20160109141
1670,15,22,20160109151
1671,16,18,20160109161
1672,17,19,20160109171
1673,18,18,20160109181
1674,19,23,20160109191
1675,20,18,20160109201
1676,21,21,20160109211
1677,22,22,20160109221
1678,23,19,20160109231
1679,0,19,20160110001
1680,1,18,20160110011
1681,2,16,20160110021
1682,3,9,20160110031
1683,4,10,20160110041
1684,5,10,20160110051
1685,6,12,20160110061
1686,7,13,20160110071
1687,8,11,20160110081
1688,9,16,20160110091
1689,10,16,20160110101
1690,11,21,20160110111
1691,12,18,20160110121
1692,13,19,20160110131
1693,14,18,20160110141
1694,15,15,20160110151
1695,16,19,20160110161
1696,17,20,20160110171
1697,18,18,20160110181
1698,19,22,20160110191
1699,20,22,20160110201
1700,21,23,20160110211
1701,22,25,20160110221
1702,23,21,20160110231
1703,0,21,20160111001
1704,1,16,20160111011
1705,2,11,20160111021
1706,3,11,20160111031
1707,4,12,20160111041
1708,5,13,20160111051
1709,6,12,20160111061
1710,7,14,20160111071
1711,8,13,20160111081
1712,9,28,20160111091
1713,10,38,20160111101
1714,11,40,20160111111
1715,12,38,20160111121
1716,13,32,20160111131
1717,14,35,20160111141
1718,15,35,20160111151
1719,16,30,20160111161
1720,17,33,20160111171
1721,18,32,20160111181
1722,19,32,20160111191
1723,20,31,20160111201
1724,21,34,20160111211
1725,22,33,20160111221
1726,23,25,20160111231
1727,0,26,20160112001
1728,1,22,20160112011
1729,2,25,20160112021
1730,3,17,20160112031
1731,4,14,20160112041
1732,5,11,20160112051
1733,6,13,20160112061
1734,7,16,20160112071
1735,8,21,20160112081
1736,9,23,20160112091
1737,10,31,20160112101
1738,11,32,20160112111
1739,12,34,20160112121
1740,13,30,20160112131
1741,14,32,20160112141
1742,15,30,20160112151
1743,16,28,20160112161
1744,17,32,20160112171
1745,18,28,20160112181
1746,19,29,20160112191
1747,20,35,20160112201
1748,21,34,20160112211
1749,22,29,20160112221
1750,23,30,20160112231
1751,0,26,20160113001
1752,1,21,20160113011
1753,2,20,20160113021
1754,3,16,20160113031
1755,4,11,20160113041
1756,5,14,20160113051
1757,6,11,20160113061
1758,7,16,20160113071
1759,8,18,20160113081
1760,9,33,20160113091
1761,10,42,20160113101
1762,11,40,20160113111
1763,12,39,20160113121
1764,13,31,20160113131
1765,14,34,20160113141
1766,15,33,20160113151
1767,16,28,20160113161
1768,17,29,20160113171
1769,18,33,20160113181
1770,19,29,20160113191
1771,20,31,20160113201
1772,21,28,20160113211
1773,22,27,20160113221
1774,23,25,20160113231
1775,0,22,20160114001
1776,1,18,20160114011
1777,2,18,20160114021
1778,3,18,20160114031
1779,4,14,20160114041
1780,5,13,20160114051
1781,6,12,20160114061
1782,7,13,20160114071
1783,8,15,20160114081
1784,9,18,20160114091
1785,10,21,20160114101
1786,11,24,20160114111
1787,12,30,20160114121
1788,13,25,20160114131
1789,14,27,20160114141
1790,15,31,20160114151
1791,16,25,20160114161
1792,17,23,20160114171
1793,18,25,20160114181
1794,19,30,20160114191
1795,20,26,20160114201
1796,21,26,20160114211
1797,22,25,20160114221
1798,23,27,20160114231
1799,0,26,20160115001
1800,1,20,20160115011
1801,2,18,20160115021
1802,3,16,20160115031
1803,4,16,20160115041
1804,5,16,20160115051
1805,6,16,20160115061
1806,7,20,20160115071
1807,8,18,20160115081
1808,9,21,20160115091
1809,10,45,20160115101
1810,11,39,20160115111
1811,12,34,20160115121
1812,13,34,20160115131
1813,14,31,20160115141
1814,15,35,20160115151
1815,16,35,20160115161
1816,17,30,20160115171
1817,18,33,20160115181
1818,19,34,20160115191
1819,20,31,20160115201
1820,21,36,20160115211
1821,22,29,20160115221
1822,23,30,20160115231
1823,0,22,20160116001
1824,1,20,20160116011
1825,2,19,20160116021
1826,3,19,20160116031
1827,4,13,20160116041
1828,5,16,20160116051
1829,6,14,20160116061
1830,7,14,20160116071
1831,8,13,20160116081
1832,9,17,20160116091
1833,10,23,20160116101
1834,11,20,20160116111
1835,12,19,20160116121
1836,13,24,20160116131
1837,14,22,20160116141
1838,15,18,20160116151
1839,16,21,20160116161
1840,17,17,20160116171
1841,18,18,20160116181
1842,19,27,20160116191
1843,20,26,20160116201
1844,21,29,20160116211
1845,22,25,20160116221
1846,23,25,20160116231
1847,0,21,20160117001
1848,1,23,20160117011
1849,2,17,20160117021
1850,3,12,20160117031
1851,4,13,20160117041
1852,5,13,20160117051
1853,6,12,20160117061
1854,7,14,20160117071
1855,8,16,20160117081
1856,9,17,20160117091
1857,10,22,20160117101
1858,11,24,20160117111
1859,12,23,20160117121
1860,13,21,20160117131
1861,14,23,20160117141
1862,15,21,20160117151
1863,16,23,20160117161
1864,17,21,20160117171
1865,18,24,20160117181
1866,19,27,20160117191
1867,20,28,20160117201
1868,21,20,20160117211
1869,22,24,20160117221
1870,23,28,20160117231
1871,0,23,20160118001
1872,1,21,20160118011
1873,2,16,20160118021
1874,3,22,20160118031
1875,4,18,20160118041
1876,5,17,20160118051
1877,6,16,20160118061
1878,7,16,20160118071
1879,8,22,20160118081
1880,9,35,20160118091
1881,10,44,20160118101
1882,11,42,20160118111
1883,12,45,20160118121
1884,13,39,20160118131
1885,14,41,20160118141
1886,15,38,20160118151
1887,16,38,20160118161
1888,17,34,20160118171
1889,18,35,20160118181
1890,19,39,20160118191
1891,20,40,20160118201
1892,21,38,20160118211
1893,22,37,20160118221
1894,23,35,20160118231
1895,0,32,20160119001
1896,1,32,20160119011
1897,2,24,20160119021
1898,3,22,20160119031
1899,4,20,20160119041
1900,5,19,20160119051
1901,6,20,20160119061
1902,7,21,20160119071
1903,8,24,20160119081
1904,9,24,20160119091
1905,10,34,20160119101
1906,11,36,20160119111
1907,12,32,20160119121
1908,13,32,20160119131
1909,14,38,20160119141
1910,15,34,20160119151
1911,16,37,20160119161
1912,17,35,20160119171
1913,18,38,20160119181
1914,19,38,20160119191
1915,20,33,20160119201
1916,21,38,20160119211
1917,22,37,20160119221
1918,23,29,20160119231
1919,0,30,20160120001
1920,1,26,20160120011
1921,2,28,20160120021
1922,3,24,20160120031
1923,4,20,20160120041
1924,5,14,20160120051
1925,6,16,20160120061
1926,7,19,20160120071
1927,8,21,20160120081
1928,9,31,20160120091
1929,10,37,20160120101
1930,11,38,20160120111
1931,12,39,20160120121
1932,13,36,20160120131
1933,14,33,20160120141
1934,15,35,20160120151
1935,16,34,20160120161
1936,17,34,20160120171
1937,18,34,20160120181
1938,19,32,20160120191
1939,20,36,20160120201
1940,21,30,20160120211
1941,22,33,20160120221
1942,23,30,20160120231
1943,0,29,20160121001
1944,1,24,20160121011
1945,2,29,20160121021
1946,3,21,20160121031
1947,4,18,20160121041
1948,5,14,20160121051
1949,6,17,20160121061
1950,7,17,20160121071
1951,8,21,20160121081
1952,9,21,20160121091
1953,10,24,20160121101
1954,11,28,20160121111
1955,12,34,20160121121
1956,13,28,20160121131
1957,14,32,20160121141
